product_id,Date,store_id,Sales Quantity,Price_x,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days),Price_y,Competitor Prices,Discounts,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost,Elasticity Index
7787,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.63,56.14,48.91,26,4,2.98,7.06,1.57
7787,N/A,32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,530,22,6,175,12/1/2024,2393,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7787,12/2/2024,79,41,26.67,Yes,N/A,N/A,Stable,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7788,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67.25,19.68,34.37,1,2,15.82,1.94,1.99
7788,N/A,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,648,20,3,129,7/16/2024,1875,13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7788,4/22/2024,30,373,10.66,Yes,Festival,Weather,Stable,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7788,2/6/2024,82,167,11.32,No,N/A,N/A,Increasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7788,10/21/2024,83,102,88.26,Yes,Festival,Competitor Pricing,Stable,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7790,4/23/2024,27,323,14.38,Yes,Holiday,Competitor Pricing,Stable,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7790,N/A,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,336,4,13,111,10/4/2024,2877,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7791,N/A,21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.25,52.15,43.17,88,2,12.28,2.84,2.16
7791,3/28/2024,45,11,94.3,No,Holiday,N/A,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7791,N/A,56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.3,91.7,7.06,229,1,10.28,6.75,1.88
7792,N/A,24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.76,31.38,43.08,223,4,19.51,6.67,1.12
7792,11/8/2024,47,283,87.18,Yes,Festival,Competitor Pricing,Decreasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7792,N/A,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,325,22,16,134,12/2/2024,2089,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7793,N/A,23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,62.36,9.1,32.32,399,1,14.02,6.78,1.43
7793,N/A,35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,239,15,14,138,2/21/2024,3831,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7793,11/19/2024,47,14,65.22,No,Festival,N/A,Increasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7793,6/25/2024,77,480,50.43,No,Festival,Weather,Stable,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7793,N/A,87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.09,98.69,6.6,66,1,16.41,6.74,2.17
7794,6/7/2024,4,303,19.47,No,Festival,Competitor Pricing,Stable,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7794,4/14/2024,42,86,8.74,No,Holiday,N/A,Decreasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7794,6/17/2024,64,283,42.95,Yes,Festival,Weather,Decreasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7794,N/A,73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51.73,59.96,36.2,13,1,1.68,4.56,2.24
7795,N/A,73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58.04,68.03,33.41,6,2,6.99,6.71,1.85
7796,N/A,33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.86,96.33,11.04,168,3,6.25,3.41,1
7797,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,241,10,0,121,8/15/2024,2897,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7797,4/2/2024,66,235,79.73,No,Festival,Economic Indicator,Stable,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7797,N/A,98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,157,13,1,183,6/2/2024,2568,13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7797,5/19/2024,99,152,11.19,No,Holiday,N/A,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7798,N/A,43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55.21,33.84,22.21,403,4,16.36,3,0.89
7798,N/A,89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,737,24,4,107,11/17/2024,2301,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7799,N/A,97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,421,8,7,81,11/5/2024,1344,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7800,8/18/2024,98,423,28.56,No,N/A,Competitor Pricing,Stable,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7801,N/A,13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,518,5,13,169,6/8/2024,2730,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7801,8/11/2024,28,203,77.02,Yes,N/A,Competitor Pricing,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7801,N/A,43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,558,29,3,131,1/11/2024,1827,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7801,2/5/2024,44,392,90.13,No,Holiday,Economic Indicator,Decreasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7801,N/A,62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75.29,45.8,15.12,348,4,13.88,7.2,1.22
7801,N/A,81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.58,97.17,5.8,23,4,13.74,4.38,1.93
7803,N/A,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,69.11,79.71,4.12,477,1,11.54,6.81,1.92
7803,12/4/2024,35,484,82.24,No,N/A,Economic Indicator,Decreasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7803,2/20/2024,53,65,88.72,No,Festival,Weather,Decreasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7803,N/A,73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71.52,91.24,13.1,325,2,16.05,3.5,2.43
7804,8/8/2024,35,72,23.82,No,N/A,Weather,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7804,N/A,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.21,79.39,4.32,135,4,3.5,2.27,1.3
7804,N/A,98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,616,6,7,182,12/4/2024,2137,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7805,4/12/2024,14,83,68.88,No,Holiday,Competitor Pricing,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7805,5/13/2024,42,177,52.44,Yes,N/A,Weather,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7805,3/20/2024,53,79,21.05,No,Festival,Competitor Pricing,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7806,9/18/2024,28,458,67.32,No,Holiday,Weather,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7806,N/A,43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,922,10,5,177,9/17/2024,3906,13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7807,N/A,90,N/A,N/A,N/A,N/A,N/A,N/A,N/A,555,28,13,43,4/4/2024,4877,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7807,N/A,98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72.46,50.29,0.11,51,3,17.36,1.7,1.51
7808,N/A,59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,733,5,9,182,1/3/2024,3518,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7808,12/16/2024,71,205,48.77,Yes,Festival,N/A,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7809,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88.82,15.31,23.54,326,1,15.63,3.61,1.59
7809,8/6/2024,16,3,30.11,No,Holiday,N/A,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7809,N/A,53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,211,20,6,120,6/16/2024,2523,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7809,N/A,53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,679,28,0,161,8/8/2024,2690,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7810,N/A,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,379,2,10,168,12/26/2024,3770,13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7810,N/A,58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,711,3,0,31,12/7/2024,1531,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7810,N/A,89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,390,9,3,14,8/31/2024,4637,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7810,8/10/2024,94,374,69.03,No,N/A,N/A,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7811,8/9/2024,59,449,60.08,No,Holiday,Economic Indicator,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7812,3/30/2024,39,454,99.94,Yes,Festival,Competitor Pricing,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7812,N/A,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,84.08,5.09,49.16,59,2,13.22,5.72,1.39
7813,11/8/2024,13,494,97.35,Yes,Festival,Economic Indicator,Increasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7813,N/A,46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,619,3,17,36,10/10/2024,2726,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7813,N/A,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,661,5,7,146,9/27/2024,3920,13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7813,N/A,81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.12,60.06,25.04,420,3,5.31,2.75,1.51
7813,N/A,85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.68,95.85,39.1,436,1,1.72,9.75,0.51
7814,N/A,35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,93,10,14,99,11/25/2024,1989,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7814,N/A,37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,152,6,17,104,11/26/2024,4909,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7814,N/A,54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,74.33,42.76,14.77,17,3,8.12,3.36,1.13
7814,N/A,59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,366,12,1,172,9/5/2024,3423,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7814,N/A,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,425,29,16,97,6/29/2024,1821,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7817,N/A,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68.83,91.33,44.01,494,1,2.54,9.99,1.62
7817,N/A,41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50.33,52.32,5.03,306,3,13.66,4.69,1.58
7817,7/1/2024,49,254,84.16,Yes,Festival,N/A,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7817,N/A,53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,90.68,79.98,16.85,397,1,2.91,8.58,1.92
7817,N/A,65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,939,26,8,129,5/29/2024,4838,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7817,8/25/2024,89,87,68.83,Yes,N/A,Economic Indicator,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7818,10/28/2024,11,377,90.82,No,N/A,Competitor Pricing,Decreasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7818,N/A,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51.43,17.68,46.14,317,2,10.64,6.12,1.93
7818,4/21/2024,56,283,84.89,No,Festival,Competitor Pricing,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7818,N/A,89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,868,21,5,67,11/6/2024,1473,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7819,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,221,4,14,185,5/31/2024,3155,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7819,9/6/2024,35,22,65.02,No,Holiday,Competitor Pricing,Increasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7819,3/23/2024,67,43,23.57,Yes,Festival,Weather,Decreasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7820,10/18/2024,9,268,46.19,Yes,N/A,Competitor Pricing,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7820,7/12/2024,15,3,56.17,No,N/A,Competitor Pricing,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7820,N/A,30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18,7,5,79,5/25/2024,4011,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7820,6/22/2024,78,115,15.48,No,N/A,Weather,Decreasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7820,N/A,86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,695,12,10,164,3/25/2024,4502,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7820,N/A,98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,870,14,3,107,8/13/2024,3871,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7821,N/A,28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,615,16,2,112,7/22/2024,2235,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7821,N/A,42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.74,87.01,44.06,373,4,11.08,9.31,2.18
7822,N/A,53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,95.62,24.78,15.19,446,4,10.12,6.14,1.56
7823,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86.53,64.62,25.34,233,4,11.19,6.93,2.05
7823,N/A,39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.16,40.22,25.9,235,2,13.06,3.24,2.06
7823,11/19/2024,40,225,86.18,No,N/A,Weather,Increasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.34,76.71,30.58,324,3,5.86,7.33,2.36
7823,N/A,59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,849,28,3,33,7/5/2024,2580,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7824,N/A,77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,370,9,8,139,11/5/2024,4470,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7824,N/A,82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,698,22,4,29,5/25/2024,3731,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7825,N/A,36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,612,5,8,195,7/30/2024,3880,5,60.9,6.41,1.61,344,3,7.57,1.97,1.4
7826,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.14,32.2,37.21,485,1,9.22,3.83,0.61
7826,N/A,52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.29,66.64,31.97,206,2,16.41,3.92,0.66
7826,N/A,80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81.55,71.9,1.49,133,3,12.81,3.53,1.34
7826,N/A,85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26,19,16,67,3/11/2024,1301,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7827,7/24/2024,1,383,19.57,Yes,Holiday,Competitor Pricing,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7827,N/A,44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,591,26,17,151,7/18/2024,2785,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7827,N/A,82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,254,12,3,196,6/24/2024,4147,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7829,9/4/2024,43,295,51.82,Yes,Holiday,Competitor Pricing,Decreasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7829,8/19/2024,45,175,5.06,Yes,N/A,N/A,Decreasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7829,N/A,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,233,10,3,21,2/21/2024,2678,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7829,N/A,67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,860,11,4,117,2/25/2024,2886,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7830,N/A,24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71.81,79.55,24.2,471,4,16.37,5.95,2.41
7830,N/A,26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,77.49,49.52,9.53,460,1,19.91,8.06,2.24
7830,N/A,41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,228,4,13,133,3/11/2024,4138,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7830,N/A,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.31,73.38,42.94,378,2,10.32,8.24,0.53
7830,2/22/2024,51,387,23.94,No,N/A,Economic Indicator,Stable,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7830,N/A,76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.89,19.16,20.52,329,4,4.74,7.03,1.26
7831,N/A,44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,673,1,7,113,3/5/2024,4434,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7831,N/A,59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,679,7,11,153,7/4/2024,2272,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7831,N/A,80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.48,91.16,0.24,121,3,14.53,5.37,1.95
7831,N/A,86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,653,20,4,183,5/14/2024,3911,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7831,N/A,96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.85,33.73,38.07,124,2,1.02,4.77,1.14
7831,8/9/2024,99,38,35.44,No,N/A,N/A,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7831,4/22/2024,99,424,17.41,No,N/A,Weather,Increasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7832,11/29/2024,9,222,61.16,Yes,Festival,Competitor Pricing,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7832,N/A,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46.13,87.35,8.73,52,1,15.09,1.73,2.17
7832,N/A,62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59,26,2,89,1/25/2024,1395,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7832,N/A,81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.84,74.95,46.86,466,3,13.03,9,0.53
7832,N/A,86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,674,9,18,128,3/27/2024,3167,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7833,N/A,19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.72,26.2,23.05,174,4,19.15,8.45,0.53
7833,5/18/2024,31,489,11.28,No,Festival,Weather,Stable,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7833,N/A,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88.54,31.84,38.28,395,4,11.35,1.72,0.96
7833,9/12/2024,85,472,9.19,Yes,Holiday,N/A,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7833,N/A,86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,189,20,0,96,9/2/2024,3337,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7833,11/17/2024,87,413,89.66,No,Holiday,Weather,Decreasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7834,N/A,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55.44,95.46,44.39,257,1,8.45,5.77,0.82
7834,N/A,37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,89.63,57.83,41.08,408,3,5.74,8.66,0.5
7834,4/21/2024,47,466,8.7,Yes,N/A,N/A,Decreasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7834,4/14/2024,58,263,39.03,No,Festival,Economic Indicator,Stable,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
